Date,Year,Site,Treatment,Cluster,Structure,Replicate,Method,Oyster_Shell_Height_mm
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,58
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,53
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,48
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,19
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,56
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,68
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,67
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,53
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,70
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,19
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,43
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,44
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,45
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,66
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,61
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,70
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,54
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,71
10/3/2024,2024,1,Gabion Cage,1,2,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,61
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,61
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,82
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,85
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,25
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,82
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,64
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,8
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,47
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,76
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,67
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,50
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,78
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,52
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,25
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,96
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,72
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,50
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,75
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,52
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,50
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,53
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,77
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,60
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,113
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,25
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,57
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,48
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,46
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,37
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,83
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,55
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,65
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,42
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,62
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,26
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,65
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,58
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,77
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,45
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,8
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,47
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,78
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,93
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,31
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,7
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,62
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,67
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,33
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,53
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,62
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,57
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,52
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,14
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,39
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,51
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,45
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,58
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,9
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,60
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,18
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,14
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,44
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,35
10/3/2024,2024,1,Gabion Cage,1,3,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,69
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,22
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,26
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,58
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,24
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,14
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,47
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,30
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,22
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,15
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,22
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,23
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,24
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,35
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,27
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,45
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,35
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,10
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,73
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,94
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,53
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,65
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,52
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,22
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,98
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,9
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,71
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,26
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,87
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,112
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,17
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,13
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,67
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,13
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,19
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,73
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,10
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,38
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,21
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,16
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,35
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,33
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,9
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,98
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,60
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,9
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,64
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,47
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,73
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,60
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,88
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,81
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,96
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,59
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,60
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,57
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,64
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,28
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,52
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,85
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,23
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,20
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,41
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,56
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,56
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,82
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,97
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,98
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,44
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,42
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,52
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,97
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,38
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,62
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,67
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,81
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,11
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,19
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,76
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,75
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,62
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,72
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,95
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,60
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,9
10/3/2024,2024,1,Gabion Cage,1,4,1,Whole Structure - Outside Only,12
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,68
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,56
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,25
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,47
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,22
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,91
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,8
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,68
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,83
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,32
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,23
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,61
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,23
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,60
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,30
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,68
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,46
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,18
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,34
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,42
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,31
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,39
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,55
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,19
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,21
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,54
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,29
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,44
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,73
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,81
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,22
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,63
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,66
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,67
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,44
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,64
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,91
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,63
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,51
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,44
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,48
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,68
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,47
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,26
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,13
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,61
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,54
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,56
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,23
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,14
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,62
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,41
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,52
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,42
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,57
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,39
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,46
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,48
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,68
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,62
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,70
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,49
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,68
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,50
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,38
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,24
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,63
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,36
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,55
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,50
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,20
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,40
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,86
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,18
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,52
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,47
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,32
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,31
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,50
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,43
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,56
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,62
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,58
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,28
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,32
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,30
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,15
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,17
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,22
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,94
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,31
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,29
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,55
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,54
10/2/2024,2024,8,Gabion Cage,1,1,1,Whole Structure - Outside Only,50
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,29
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,30
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,29
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,47
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,43
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,26
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,58
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,47
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,45
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,28
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,65
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,14
10/2/2024,2024,8,Gabion Cage,1,2,1,Whole Structure - Outside Only,44
